"","conc.b","conc.a","fail.r","corr.b","corr.a","corr.theta","corr.ltheta.b","corr.ltheta.t","corr.ltheta.m","corr.ltheta.s","corr.ltheta.r","conc.a2"
"NEU_SRR1974759",0.148249538298396,-0.335799432242335,-2.30258509299405,-1.45128827380297,1,0.240383807519476,-2.37069775355058,3.41178299050389,14.0086855025599,-0.153401615062725,14.84191216134,0.121751444016326
"NEU_SRR1974762",-1.8267130571976,0.404633101776159,-2.30258509299405,-0.842605936007546,1,0.159468876173664,-0.77817976848002,2.472440059306,10.1994737597164,-0.316358512644158,20,0.0308279166561733
"NEU_SRR1974763",0.88795348410451,-0.584021828149988,-2.30258509299405,-1.34899529882988,1,0.2681612556227,-2.66191115343599,3.87451166614029,12.0891911612147,-0.12717300532647,6.03746861273389,0.245238569509378
"NEU_SRR1974767",-1.80140717326193,0.0346286255950216,-2.30258509299405,-0.734105882736064,1,0.185291530257859,-0.608229661197617,2.36948389121716,10.5134624221033,-0.280173856801436,20,0.0652100674673993
"NEU_SRR1974773",-1.33067034262592,0.105463528595286,-2.30258509299405,-1.03760799785686,1,0.17107018457773,-1.74165161648009,2.64612169241562,12.3210595977404,-0.227178902590039,16.8830463999345,0.0753939413693167
"NEU_SRR1974775",-0.591829393019853,-0.22619081620246,-2.30258509299405,-1.08370180945883,1,0.169402910026734,-4.31355474028324,2.68926389906439,5.39922972709416,-0.256607781943697,0.41760598275451,0.116411429670552
"NEU_SRR1974776",-1.99591624199627,0.275538101372977,-2.30258509299405,-0.858216862342306,1,0.11888011582579,-1.08537072237806,2.50542502211677,11.6060405798911,-0.286178711837776,20,0.0420141837657695
"NEU_SRR1974777",-2.06033423384816,0.281130520665552,-2.30258509299405,-0.877781089019894,1,0.179304187452111,-0.477198952649878,2.32500705526516,9.4848766782618,-0.341857060365577,15.8372811723167,0.0776630899428034
"NEU_SRR1974778",-1.8637336214545,0.309831340638459,-2.30258509299405,-1.06497750982346,1,0.164216720262398,-1.02167640627627,2.40477519577282,8.80346385389293,-0.332168126600523,6.49084042232809,0.0475581141665808
"NEU_SRR1974779",-1.35268911773451,-0.0373204809493401,-2.30258509299405,-1.10933292788474,1,0.206031782096132,-0.926994553261253,2.54434319722185,11.1925070835343,-0.252619926124625,20,0.117767438977767
"NEU_SRR1974780",-1.22846033107925,-0.0498983895349296,-2.30258509299405,-0.824633329720333,1,0.123135685259576,-2.9024805176736,2.43867722610936,4.65127288796123,-0.512959810553425,0.209654937600557,0.06876920286325
